id,class,buying,maint,doors,persons,lug_boot,safety
1390,unacc,low,vhigh,5more,4,med,low
1391,acc,low,vhigh,5more,4,med,med
1392,acc,low,vhigh,5more,4,med,high
1393,unacc,low,vhigh,5more,4,big,low
1394,acc,low,vhigh,5more,4,big,med
1395,acc,low,vhigh,5more,4,big,high
1396,unacc,low,vhigh,5more,more,small,low
1397,unacc,low,vhigh,5more,more,small,med
1398,acc,low,vhigh,5more,more,small,high
1399,unacc,low,vhigh,5more,more,med,low
1400,acc,low,vhigh,5more,more,med,med
1401,acc,low,vhigh,5more,more,med,high
1402,unacc,low,vhigh,5more,more,big,low
1403,acc,low,vhigh,5more,more,big,med
1404,acc,low,vhigh,5more,more,big,high
1405,unacc,low,high,2,2,small,low
1406,unacc,low,high,2,2,small,med
1407,unacc,low,high,2,2,small,high
1408,unacc,low,high,2,2,med,low
1409,unacc,low,high,2,2,med,med
1410,unacc,low,high,2,2,med,high
1411,unacc,low,high,2,2,big,low
1412,unacc,low,high,2,2,big,med
1413,unacc,low,high,2,2,big,high
1414,unacc,low,high,2,4,small,low
1415,acc,low,high,2,4,small,med
1416,acc,low,high,2,4,small,high
1417,unacc,low,high,2,4,med,low
1418,acc,low,high,2,4,med,med
1419,acc,low,high,2,4,med,high
1420,unacc,low,high,2,4,big,low
1421,acc,low,high,2,4,big,med
1422,vgood,low,high,2,4,big,high
1423,unacc,low,high,2,more,small,low
1424,unacc,low,high,2,more,small,med
1425,unacc,low,high,2,more,small,high
1426,unacc,low,high,2,more,med,low
1427,acc,low,high,2,more,med,med
1428,acc,low,high,2,more,med,high
1429,unacc,low,high,2,more,big,low
1430,acc,low,high,2,more,big,med
1431,vgood,low,high,2,more,big,high
1432,unacc,low,high,3,2,small,low
1433,unacc,low,high,3,2,small,med
1434,unacc,low,high,3,2,small,high
1435,unacc,low,high,3,2,med,low
1436,unacc,low,high,3,2,med,med
1437,unacc,low,high,3,2,med,high
1438,unacc,low,high,3,2,big,low
1439,unacc,low,high,3,2,big,med
1440,unacc,low,high,3,2,big,high
1441,unacc,low,high,3,4,small,low
1442,acc,low,high,3,4,small,med
1443,acc,low,high,3,4,small,high
1444,unacc,low,high,3,4,med,low
1445,acc,low,high,3,4,med,med
1446,acc,low,high,3,4,med,high
1447,unacc,low,high,3,4,big,low
1448,acc,low,high,3,4,big,med
1449,vgood,low,high,3,4,big,high
1450,unacc,low,high,3,more,small,low
1451,acc,low,high,3,more,small,med
1452,acc,low,high,3,more,small,high
1453,unacc,low,high,3,more,med,low
1454,acc,low,high,3,more,med,med
1455,vgood,low,high,3,more,med,high
1456,unacc,low,high,3,more,big,low
1457,acc,low,high,3,more,big,med
1458,vgood,low,high,3,more,big,high
1459,unacc,low,high,4,2,small,low
1460,unacc,low,high,4,2,small,med
1461,unacc,low,high,4,2,small,high
1462,unacc,low,high,4,2,med,low
1463,unacc,low,high,4,2,med,med
1464,unacc,low,high,4,2,med,high
1465,unacc,low,high,4,2,big,low
1466,unacc,low,high,4,2,big,med
1467,unacc,low,high,4,2,big,high
1468,unacc,low,high,4,4,small,low
1469,acc,low,high,4,4,small,med
1470,acc,low,high,4,4,small,high
1471,unacc,low,high,4,4,med,low
1472,acc,low,high,4,4,med,med
1473,vgood,low,high,4,4,med,high
1474,unacc,low,high,4,4,big,low
1475,acc,low,high,4,4,big,med
1476,vgood,low,high,4,4,big,high
1477,unacc,low,high,4,more,small,low
1478,acc,low,high,4,more,small,med
1479,acc,low,high,4,more,small,high
1480,unacc,low,high,4,more,med,low
1481,acc,low,high,4,more,med,med
1482,vgood,low,high,4,more,med,high
1483,unacc,low,high,4,more,big,low
1484,acc,low,high,4,more,big,med
1485,vgood,low,high,4,more,big,high
1486,unacc,low,high,5more,2,small,low
1487,unacc,low,high,5more,2,small,med
1488,unacc,low,high,5more,2,small,high
1489,unacc,low,high,5more,2,med,low
1490,unacc,low,high,5more,2,med,med
1491,unacc,low,high,5more,2,med,high
1492,unacc,low,high,5more,2,big,low
1493,unacc,low,high,5more,2,big,med
1494,unacc,low,high,5more,2,big,high
1495,unacc,low,high,5more,4,small,low
1496,acc,low,high,5more,4,small,med
1497,acc,low,high,5more,4,small,high
1498,unacc,low,high,5more,4,med,low
1499,acc,low,high,5more,4,med,med
1500,vgood,low,high,5more,4,med,high
1501,unacc,low,high,5more,4,big,low
1502,acc,low,high,5more,4,big,med
1503,vgood,low,high,5more,4,big,high
1504,unacc,low,high,5more,more,small,low
1505,acc,low,high,5more,more,small,med
1506,acc,low,high,5more,more,small,high
1507,unacc,low,high,5more,more,med,low
1508,acc,low,high,5more,more,med,med
1509,vgood,low,high,5more,more,med,high
1510,unacc,low,high,5more,more,big,low
1511,acc,low,high,5more,more,big,med
1512,vgood,low,high,5more,more,big,high
1513,unacc,low,med,2,2,small,low
1514,unacc,low,med,2,2,small,med
1515,unacc,low,med,2,2,small,high
1516,unacc,low,med,2,2,med,low
1517,unacc,low,med,2,2,med,med
1518,unacc,low,med,2,2,med,high
1519,unacc,low,med,2,2,big,low
1520,unacc,low,med,2,2,big,med
1521,unacc,low,med,2,2,big,high
1522,unacc,low,med,2,4,small,low
1523,acc,low,med,2,4,small,med
1524,good,low,med,2,4,small,high
1525,unacc,low,med,2,4,med,low
1526,acc,low,med,2,4,med,med
1527,good,low,med,2,4,med,high
1528,unacc,low,med,2,4,big,low
1529,good,low,med,2,4,big,med
1530,vgood,low,med,2,4,big,high
1531,unacc,low,med,2,more,small,low
1532,unacc,low,med,2,more,small,med
1533,unacc,low,med,2,more,small,high
1534,unacc,low,med,2,more,med,low
1535,acc,low,med,2,more,med,med
1536,good,low,med,2,more,med,high
1537,unacc,low,med,2,more,big,low
1538,good,low,med,2,more,big,med
1539,vgood,low,med,2,more,big,high
1540,unacc,low,med,3,2,small,low
1541,unacc,low,med,3,2,small,med
1542,unacc,low,med,3,2,small,high
1543,unacc,low,med,3,2,med,low
1544,unacc,low,med,3,2,med,med
1545,unacc,low,med,3,2,med,high
1546,unacc,low,med,3,2,big,low
1547,unacc,low,med,3,2,big,med
1548,unacc,low,med,3,2,big,high
1549,unacc,low,med,3,4,small,low
1550,acc,low,med,3,4,small,med
1551,good,low,med,3,4,small,high
1552,unacc,low,med,3,4,med,low
1553,acc,low,med,3,4,med,med
1554,good,low,med,3,4,med,high
1555,unacc,low,med,3,4,big,low
1556,good,low,med,3,4,big,med
1557,vgood,low,med,3,4,big,high
1558,unacc,low,med,3,more,small,low
1559,acc,low,med,3,more,small,med
1560,good,low,med,3,more,small,high
1561,unacc,low,med,3,more,med,low
1562,good,low,med,3,more,med,med
1563,vgood,low,med,3,more,med,high
1564,unacc,low,med,3,more,big,low
1565,good,low,med,3,more,big,med
1566,vgood,low,med,3,more,big,high
1567,unacc,low,med,4,2,small,low
1568,unacc,low,med,4,2,small,med
1569,unacc,low,med,4,2,small,high
1570,unacc,low,med,4,2,med,low
1571,unacc,low,med,4,2,med,med
1572,unacc,low,med,4,2,med,high
1573,unacc,low,med,4,2,big,low
1574,unacc,low,med,4,2,big,med
1575,unacc,low,med,4,2,big,high
1576,unacc,low,med,4,4,small,low
1577,acc,low,med,4,4,small,med
1578,good,low,med,4,4,small,high
1579,unacc,low,med,4,4,med,low
1580,good,low,med,4,4,med,med
1581,vgood,low,med,4,4,med,high
1582,unacc,low,med,4,4,big,low
1583,good,low,med,4,4,big,med
1584,vgood,low,med,4,4,big,high
1585,unacc,low,med,4,more,small,low
1586,acc,low,med,4,more,small,med
1587,good,low,med,4,more,small,high
1588,unacc,low,med,4,more,med,low
1589,good,low,med,4,more,med,med
1590,vgood,low,med,4,more,med,high
1591,unacc,low,med,4,more,big,low
1592,good,low,med,4,more,big,med
1593,vgood,low,med,4,more,big,high
1594,unacc,low,med,5more,2,small,low
1595,unacc,low,med,5more,2,small,med
1596,unacc,low,med,5more,2,small,high
1597,unacc,low,med,5more,2,med,low
1598,unacc,low,med,5more,2,med,med
1599,unacc,low,med,5more,2,med,high
1600,unacc,low,med,5more,2,big,low
1601,unacc,low,med,5more,2,big,med
1602,unacc,low,med,5more,2,big,high
1603,unacc,low,med,5more,4,small,low
1604,acc,low,med,5more,4,small,med
1605,good,low,med,5more,4,small,high
1606,unacc,low,med,5more,4,med,low
1607,good,low,med,5more,4,med,med
1608,vgood,low,med,5more,4,med,high
1609,unacc,low,med,5more,4,big,low
1610,good,low,med,5more,4,big,med
1611,vgood,low,med,5more,4,big,high
1612,unacc,low,med,5more,more,small,low
1613,acc,low,med,5more,more,small,med
1614,good,low,med,5more,more,small,high
1615,unacc,low,med,5more,more,med,low
1616,good,low,med,5more,more,med,med
1617,vgood,low,med,5more,more,med,high
1618,unacc,low,med,5more,more,big,low
1619,good,low,med,5more,more,big,med
1620,vgood,low,med,5more,more,big,high
1621,unacc,low,low,2,2,small,low
1622,unacc,low,low,2,2,small,med
1623,unacc,low,low,2,2,small,high
1624,unacc,low,low,2,2,med,low
1625,unacc,low,low,2,2,med,med
1626,unacc,low,low,2,2,med,high
1627,unacc,low,low,2,2,big,low
1628,unacc,low,low,2,2,big,med
1629,unacc,low,low,2,2,big,high
1630,unacc,low,low,2,4,small,low
1631,acc,low,low,2,4,small,med
1632,good,low,low,2,4,small,high
1633,unacc,low,low,2,4,med,low
1634,acc,low,low,2,4,med,med
1635,good,low,low,2,4,med,high
1636,unacc,low,low,2,4,big,low
1637,good,low,low,2,4,big,med
1638,vgood,low,low,2,4,big,high
1639,unacc,low,low,2,more,small,low
1640,unacc,low,low,2,more,small,med
1641,unacc,low,low,2,more,small,high
1642,unacc,low,low,2,more,med,low
1643,acc,low,low,2,more,med,med
1644,good,low,low,2,more,med,high
1645,unacc,low,low,2,more,big,low
1646,good,low,low,2,more,big,med
1647,vgood,low,low,2,more,big,high
1648,unacc,low,low,3,2,small,low
1649,unacc,low,low,3,2,small,med
1650,unacc,low,low,3,2,small,high
1651,unacc,low,low,3,2,med,low
1652,unacc,low,low,3,2,med,med
1653,unacc,low,low,3,2,med,high
1654,unacc,low,low,3,2,big,low
1655,unacc,low,low,3,2,big,med
1656,unacc,low,low,3,2,big,high
1657,unacc,low,low,3,4,small,low
1658,acc,low,low,3,4,small,med
1659,good,low,low,3,4,small,high
1660,unacc,low,low,3,4,med,low
1661,acc,low,low,3,4,med,med
1662,good,low,low,3,4,med,high
1663,unacc,low,low,3,4,big,low
1664,good,low,low,3,4,big,med
1665,vgood,low,low,3,4,big,high
1666,unacc,low,low,3,more,small,low
1667,acc,low,low,3,more,small,med
1668,good,low,low,3,more,small,high
1669,unacc,low,low,3,more,med,low
1670,good,low,low,3,more,med,med
1671,vgood,low,low,3,more,med,high
1672,unacc,low,low,3,more,big,low
1673,good,low,low,3,more,big,med
1674,vgood,low,low,3,more,big,high
1675,unacc,low,low,4,2,small,low
1676,unacc,low,low,4,2,small,med
1677,unacc,low,low,4,2,small,high
1678,unacc,low,low,4,2,med,low
1679,unacc,low,low,4,2,med,med
1680,unacc,low,low,4,2,med,high
1681,unacc,low,low,4,2,big,low
1682,unacc,low,low,4,2,big,med
1683,unacc,low,low,4,2,big,high
1684,unacc,low,low,4,4,small,low
1685,acc,low,low,4,4,small,med
1686,good,low,low,4,4,small,high
1687,unacc,low,low,4,4,med,low
1688,good,low,low,4,4,med,med
1689,vgood,low,low,4,4,med,high
1690,unacc,low,low,4,4,big,low
1691,good,low,low,4,4,big,med
1692,vgood,low,low,4,4,big,high
1693,unacc,low,low,4,more,small,low
1694,acc,low,low,4,more,small,med
1695,good,low,low,4,more,small,high
1696,unacc,low,low,4,more,med,low
1697,good,low,low,4,more,med,med
1698,vgood,low,low,4,more,med,high
1699,unacc,low,low,4,more,big,low
1700,good,low,low,4,more,big,med
1701,vgood,low,low,4,more,big,high
1702,unacc,low,low,5more,2,small,low
1703,unacc,low,low,5more,2,small,med
1704,unacc,low,low,5more,2,small,high
1705,unacc,low,low,5more,2,med,low
1706,unacc,low,low,5more,2,med,med
1707,unacc,low,low,5more,2,med,high
1708,unacc,low,low,5more,2,big,low
1709,unacc,low,low,5more,2,big,med
1710,unacc,low,low,5more,2,big,high
1711,unacc,low,low,5more,4,small,low
1712,acc,low,low,5more,4,small,med
1713,good,low,low,5more,4,small,high
1714,unacc,low,low,5more,4,med,low
1715,good,low,low,5more,4,med,med
1716,vgood,low,low,5more,4,med,high
1717,unacc,low,low,5more,4,big,low
1718,good,low,low,5more,4,big,med
1719,vgood,low,low,5more,4,big,high
1720,unacc,low,low,5more,more,small,low
1721,acc,low,low,5more,more,small,med
1722,good,low,low,5more,more,small,high
1723,unacc,low,low,5more,more,med,low
1724,good,low,low,5more,more,med,med
1725,vgood,low,low,5more,more,med,high
1726,unacc,low,low,5more,more,big,low
1727,good,low,low,5more,more,big,med
1728,vgood,low,low,5more,more,big,high
